0156	fr-fr	dialogue	— Vous êtes venu ? — Je suis venu. Et j'ai pris les billets, évidemment.	— vuz ɛt vənˈy ? — ʒə- syˌi vənˈy. e ʒe pʁˈi le- bijˈɛ, evidamˈɑ̃. 
0157	fr-fr	heading	CHAPITRE PREMIER : Une fête inattendue	ʃapˈitʁ pʁəmjˈe : yn fˈɛt inatɑ̃dˈy 
0158	fr-fr	heading	DEUXIÈME PARTIE — La route continue	døzjˈɛm paʁtˈi — la- ʁˈut kɔ̃tinˈy 
0159	fr-fr	heading	Annexe A : Guide de prononciation	anˈɛks ˈa : ɡˈid də- pʁonɔ̃sjasjˈɔ̃ 
0160	fr-fr	footnote	Voir la note 1 pour les détails.¹	vwˈaʁ la- nˈɔt ˈœ̃ puʁ le- detˈaj.ˈœ̃ 
0161	fr-fr	footnote	L'affirmation est contestée.² D'autres chercheurs diffèrent.³	lafiʁmasjˈɔ̃ ɛ kɔ̃tɛstˈe.pyisˈɑ̃s dˈø dotʁ ʃɛʁʃˈœʁ difˈɛʁ.pyisɑ̃s tʁwˈa 
0162	fr-fr	footnote	Comme le montre le tableau 2†, la tendance se confirme.‡	kɔm lə- mˈɔ̃tʁ lə- tablˈo dˈø, la- tɑ̃dˈɑ̃s sə- kɔ̃fˈiʁm. 
0163	fr-fr	page-furniture	Page 42 sur 320 — suite de la précédente — fin du chapitre.	pˈaʒ kaʁɑ̃tdˈø syʁ tʁwasɑ̃ vˈɛ̃ — syˈit də- la- pʁesedˈɑ̃t — fˈɛ̃ dy- ʃapˈitʁ. 
0164	fr-fr	page-furniture	P. 137 sur 512, lignes 8-19, titre courant : La Communauté	pˈe. sɑ̃ tʁɑ̃tsˈɛt syʁ sɛ̃ksɑ̃ dˈuz, lˈinj yˈi diznˈœf, tˈitʁ kuʁˈɑ̃ : la- kɔmynotˈe 
0165	fr-fr	page-furniture	Page 89 — blanche dans l'original — voir p. 90.	pˈaʒ katʁəvɛ̃nˈœf — blˈɑ̃ʃ dɑ̃ loʁiʒinˈal — vwˈaʁ pˈe. katʁəvɛ̃dˈis. 
0166	fr-fr	url-code	Visitez https://example.com/chemin?q=1&x=2 ou écrivez à a@b.co.	vizitˈez ˌaʃtˌetˈepˌeˈɛs:ɛɡzˈɑ̃pl.kˈɔm ʃəmˈɛ̃?kˈy ˈœ̃ e ˈiks dˈø u ekʁivˈez a a aʁobˈaz bˈe.kˈo. 
0167	fr-fr	url-code	La variable x_1 vaut foo(bar, 2) ; if (a && b) return;	la- vaʁjˈabl ˈiks ˈœ̃ vo (en)fˈuː(fr)(bˈaʁ, dˈø) ; ˈif (a eˈe bˈe) (en)ɹɪtˈɜːn(fr); 
0168	fr-fr	url-code	Lancez npm run build --watch, ou ouvrez C:\Users\doc\README.md.	lɑ̃sˈez ˌɛnpˌeˈɛm (en)ɹˈʌn(fr) byˈild (en)wˈɒtʃ(fr), u uvʁˈe sˈe:yzˈe dˈɔk (en)ɹˈiːdmiː(fr).ˌɛmdˈe. 
0169	fr-fr	long-paragraph	Le marché de la rue Mouffetard s'éveille avant le jour, quand les camions grondent encore sur le pavé. Les primeurs dressent leurs pyramides d'oranges avec un soin qui défie la gravité. La fromagère, elle, ouvre à sept heures précises, et le voisinage règle sa montre sur cet événement. Vers neuf heures arrivent les gens qui ont le temps, ceux qui goûtent, discutent, hésitent. À midi la chaleur vide les étals et le quartier rend sa clef au silence. Rien de tout cela ne figure dans les guides, et c'est sans doute pour cela que cela dure.	lə- maʁʃˈe də- la- ʁˈy muftˈaʁ sevˈɛj avˌɑ̃ lə- ʒˈuʁ, kɑ̃ le- kamjˈɔ̃ ɡʁˈɔ̃dt ɑ̃kˌɔʁ syʁ lə- pavˈe. le- pʁimˈœʁ dʁˈɛs lœʁ piʁamˈid doʁˈɑ̃ʒ avˌɛk œ̃ swˈɛ̃ ki defˈi la- ɡʁavitˈe. la- fʁomaʒˈɛʁ, ˈɛl, ˈuvʁ a sˈɛt ˈœʁ pʁesˈiz, e lə- vwazinˈaʒ ʁˈɛɡl sa- mˈɔ̃tʁ syʁ sɛt evenmˈɑ̃. vɛʁ nˈœv ˈœʁz aʁˈiv le- ʒˈɑ̃ ki ɔ̃ lə- tˈɑ̃, sø ki ɡˈut, diskˈyt, ezˈit. a midˈi la- ʃalˈœʁ vˈid le-z etˈalz e lə- kaʁtjˈe ʁˈɑ̃ sa- klˈe o silˈɑ̃s. ʁiˌɛ̃ də- tu səlˌa nə- fiɡˈyʁ dɑ̃ le- ɡˈid, e sɛ sɑ̃ dˈut puʁ səlˌa kə səlˌa dˈyʁ. 
0170	fr-fr	long-paragraph	La bibliothèque du quartier avait changé depuis son enfance, et pas seulement comme tout change. Les rayonnages d'autrefois portaient les sermons du grand-père ; aujourd'hui ce sont des poches au dos cassé. Elle marchait lentement entre les tables, se souvenant des volumes que sa mère lisait à voix haute les soirs d'hiver. Au bureau de prêt, une femme répondait patiemment à une question sur les microfilms. Elle trouva enfin les registres de la commune, reliés de toile verte, et s'assit là où la lumière était la meilleure. Quand elle releva la tête, les fenêtres étaient noires et le gardien l'attendait, clés en main.	la- bibliotˈɛk dy- kaʁtjˈe avˈɛ ʃɑ̃ʒˈe dəpyˌi sɔ̃n ɑ̃fˈɑ̃s, e pa sølmˈɑ̃ kɔm tu ʃˈɑ̃ʒ. le- ʁɛjɔnˈaʒ dotʁəfwˈa pɔʁtˈɛ le- sɛʁmˈɔ̃ dy- ɡʁˈɑ̃pˈɛʁ ; oʒuʁdyˈi sə- sˈɔ̃ de- pˈoʃz o (en)dˈɒs(fr) kasˈe. ɛl maʁʃˈɛ lɑ̃tmˈɑ̃ ɑ̃tʁ le- tˈabl, sə- suvnˈɑ̃ de- volˈym kə sa- mˈɛʁ lizˈɛt a vwˈa ˈot le- swˈaʁ divˈɛʁ. o byʁˈo də- pʁˈɛ, yn fˈam ʁepɔ̃dˈɛ pasjamˈɑ̃ a yn kɛstjˈɔ̃ syʁ le- mikʁofˈilm. ɛl tʁuvˈa ɑ̃fˌɛ̃ le- ʁəʒˈistʁ də- la- kɔmˈyn, ʁəljˈe də- twˈal vˈɛʁt, e sasˈi lˈa u la- lymjˈɛʁ etˈɛ la- mɛjˈœʁ. kɑ̃t ɛl ʁəlvˈa la- tˈɛt, le- fənˈɛtʁz etˈɛ nwˈaʁz e lə- ɡaʁdjˈɛ̃ latɑ̃dˈɛ, klˈez ɑ̃ mˈɛ̃. 
0171	fr-fr	speed-transition	Attends — non. C'est... ce n'est pas ça. Arrête. Regarde. Vas-y !	atˈɑ̃ — nˈɔ̃. sˈɛ... sə- nɛ pa sˈa. aʁˈɛt. ʁəɡˈaʁd. vˈaziɡʁˈɛk ! 
0172	fr-fr	speed-transition	Un. Deux... trois ? Non — quatre. Quatre, quatre, quatre.	ˈœ̃. dˈø... tʁwˈa ? nˈɔ̃ — kˈatʁ. kˈatʁ, kˈatʁ, kˈatʁ. 
0173	it	name	La Dott.ssa Bianchi e il Sig. Rossi si incontrarono a Bologna un martedì.	la dˈɔtː.ssˈa bjˈankɪ e il sˈiɡ. rˈossɪ sɪ inkontrˈarono a bolˈoɲɲa ʊn martedˈi. 
0174	it	name	Colonnello Verdi, la regina Elisabetta II e San Francesco compaiono nel testo.	kolonnˈɛllo vˈerdɪ, la redʒˈina elizabˈetːa sekˈondo e sˈan frantʃˈesko kompˈaiono nel tˈɛsto. 
0175	it	name	D'Annunzio, García Márquez e Ngozi discussero il contratto al bar.	dannˈuntsio, (es)ɡaɾθˈia(it) mˈarkwets e ŋɡˈɔtsɪ diskˈussero il kontrˈatːo al bˈar. 
0176	it	honorific	Sig.ra Dalloway, Dott. Watson e Prof. Higgins arrivarono a mezzogiorno.	sˈiɡ.rˈa dallowˈai, dˈɔtː. wˈatson e prˈof. ˈidʒːins arɾivˈarono a medzːodʒˈɔrno. 
0177	it	honorific	Il Sig. Verdi chiese alla Dott.ssa Bianchi notizie dell'Avv. Rossi.	il sˈiɡ. vˈerdɪ kjˈɛze ˌalla dˈɔtː.ssˈa bjˈankɪ notˈitsje dellˈavv. rˈossɪ. 
0178	it	abbreviation	Lesse p. es. il primo capitolo, cioè a pag. 5, e annotò l'ecc.	lˈɛsse pˈi. ˈeːs. il prˈimo kapˈitolo, tʃoˌɛ a pˈaɡ. tʃˈinkwe, e annotˈɔ lˈekː. 
0179	it	abbreviation	Gli USA e il Regno Unito si sono visti verso le 8 del mattino.	ʎɪ ˌʊːˌɛsseˈaː e il rˈeɲɲo ʊnˈito sɪ sˌono vˈistɪ vˌɛrso le ˈɔtːo del matːˈino. 
0180	it	number	C'erano 1.204.567 persone; 3,14159 è pi; e lo 0,5% è metà.	tʃˈɛrano ʊnmiliˈone dʊetʃˈɛnto kwˈatːro mˈiːla tʃɪnkʊetʃˈɛnto sessˈantasˈɛtːe persˈone; trˈe vˈirɡolakwatːˈorditʃɪ mˈiːla tʃˈɛnto tʃinkwˈantanˈɔve e pˈi; e lo dzˈɛɾo vˈirɡola tʃˈinkwe pertʃˈɛŋto e metˈa. 
0181	it	number	La temperatura scese a −5 gradi e salì di 2,5 gradi verso le 9:45.	la temperatˈura ʃˈeze a mˈɛno tʃˈinkwe ɡrˈadɪ e salˈi dɪ dˈue vˈirɡola tʃˈinkwe ɡrˈadɪ vˌɛrso le nˈɔve:kʊaɾˈaːntatʃˈinkwe. 
0182	it	number	La quota era di 3 a 1, la risposta 42, e 0,5% è mezza misura.	la kwˈɔta ˌɛra dɪ trˈe a ˈuno, la rispˈosta kʊaɾˈaːntadˈue, e dzˈɛɾo vˈirɡola tʃˈinkwe pertʃˈɛŋto e mˈɛdzːa mizˈura. 
0183	it	date	Il 3/4/2024, ovvero il 4 marzo 2024, si incontrarono; era il 21 maggio.	il trˈe bˈarɾa kwˈatːro bˈarɾa dˈue mˈiːla ventikwˈatːro, ovvˈero il kwˈatːro mˈartso dˈue mˈiːla ventikwˈatːro, sɪ inkontrˈarono; ˌɛra il ventˈuno mˈadʒːo. 
0184	it	date	Il 25 dicembre 1999 uscì la 2a edizione; il 21/5 la terza.	il ventitʃˈinkwe ditʃˈɛmbre mˈille novetʃˈɛnto novˈantanˈɔve ʊʃˈi la dˈue a editsiˈone; il ventˈuno bˈarɾa tʃˈinkwe la tˈɛrtsa. 
0185	it	date	Negli anni '90, il 25/12, tutto chiudeva; nel 2024, più nulla.	nˈeʎɪ ˈannɪ novˈanta, il ventitʃˈinkwe bˈarɾa dˈoditʃɪ, tˈutːo kjʊdˈɛva; nel dˈue mˈiːla ventikwˈatːro, pjʊ nˈulla. 
0186	it	currency	Costava 1.234,56 $, oppure 99,95 €, oppure 50 £.	kostˈava mˈille dʊetʃˈɛnto trˈeːntakwˈatːro vˈirɡola tʃinkwˈantasˈɛj dˈɔllarɪ, opːˈure novˈantanˈɔve vˈirɡola novˈantatʃˈinkwe ˈɛʊro, opːˈure tʃinkwˈanta sterlˈina. 
0187	it	currency	Mancia del 15% su 45 €, e 20 centesmi risparmiati.	mˈantʃa del kwˈimditʃɪ pertʃˈɛŋto sʊ kʊaɾˈaːntatʃˈinkwe ˈɛʊro, e vˈentɪ tʃentˈezmɪ risparmjˈatɪ. 
0188	it	currency	Il prezzo è salito da 1.234,56 € a 1.300 € in un anno.	il prˈɛtsːo e salˈito da ˈuno.  dʊetʃˈɛnto trˈeːntakwˈatːro vˈirɡola tʃinkwˈantasˈɛj ˈɛʊro a mˈille tretʃˈɛnto ˈɛʊro in ʊn ˈanno 
0189	it	measurement	La stanza era 12 piedi per 8 m; pesava 2,5 kg e conteneva 3 l.	la stˈantsa ˌɛra dˈoditʃɪ pjˈedɪ per ˈɔtːo ˈɛmme; pezˈava dˈue vˈirɡola tʃˈinkwe kˌapːadʒˈi e kontenˈɛva trˈe ˈɛlle. 
0190	it	measurement	Guida 5 km a nord a 90 km/h con 36 °C all'ombra.	ɡwˈida tʃˈinkwe kˌapːaˈɛmme a nˈɔrd a novˈanta kˌapːaˈɛmme bˈarɾa ˈakːa kon trˈeːntasˈɛj ɡrˈaːdɪ tʃˈi allˈombra. 
0191	it	measurement	Pesava 90 kg e correva a 15 km/h a 20 °C.	pezˈava novˈanta kˌapːadʒˈi e korɾˈɛva a kwˈimditʃɪ kˌapːaˈɛmme bˈarɾa ˈakːa a vˈentɪ ɡrˈaːdɪ tʃˈi. 
0192	it	roman-numeral	Il capitolo IV inizia alla riga xlii; papa Pio XII regnava.	il kapˈitolo kwˈaːrto inˈitsia ˌalla rˈiɡa ksliˈi; pˈapa pˈio doditʃˈɛzimo reɲˈava. 
0193	it	roman-numeral	Vedi la sezione 2.b, sottosezione iii, paragrafo XIX.	vˈedɪ la setsiˈone dˈue.bˈi, sotːosetsiˈone jjˈi, paɾˈaɡrafo ditʃannovˈɛzimo. 
0194	it	roman-numeral	Luigi XIV incontrò Elisabetta II; papa Pio XII osservava.	lʊˈiːdʒɪ kwatːorditʃˈɛzimo inkontrˈɔ elizabˈetːa sekˈondo; pˈapa pˈio doditʃˈɛzimo osservˈava. 
0195	it	dialogue	Disse: «Non posso — be', non voglio». Lei rispose: «Lo farai?»	dˈisse: «non pˈɔsso — bˈe, non vˈoʎo». lˌɛi rispˈoze: «lo farˈaːɪ?» 
0196	it	dialogue	«Attento», disse lui. «Attento... sempre, sempre.»	«atːˈɛnto», dˈisse lˈui. «atːˈɛnto... sˈɛmpre, sˈɛmpre.» 
0197	it	dialogue	— Sei venuto? — Sono venuto. E ho portato i biglietti, ovviamente.	— sˌɛi venˈuto? — sˌono venˈuto. e o portˈato i biʎˈetːɪ, ovviamˈente. 
0198	it	heading	CAPITOLO UNO: Una festa inaspettata	kapˈitolo ˈuno: ˌʊna fˈɛsta inaspetːˈata 
0199	it	heading	PARTE SECONDA — La strada continua	pˈarte sekˈonda — la strˈada kontˈinʊa 
0200	it	heading	Appendice A: Guida alla pronuncia	apːendˈitʃe ˈaː: ɡwˈida ˌalla pronˈuntʃa 
0201	it	footnote	Vedi la nota 1 per i dettagli.¹	vˈedɪ la nˈɔta ˈuno per i detːˈaʎɪ.ˈuno 
0202	it	footnote	L'affermazione è contestata.² Altri studiosi dissentono.³	laffermatsiˈone e kontestˈata.dˈue ˈaltrɪ stʊdjˈɔzɪ dissˈentono.trˈe 
0203	it	footnote	Come mostra la tabella 2†, la tendenza si conferma.‡	kˌome mˈostra la tabˈɛlla dˈue, la tendˈɛntsa sɪ konfˈerma. 
0204	it	page-furniture	Pagina 42 di 320 — prosegue dalla precedente — fine del capitolo.	pˈadʒina kʊaɾˈaːntadˈue dɪ tretʃˈɛnto vˈentɪ — prozˈeɡwe dˌalla pretʃedˈɛnte — fˈine del kapˈitolo. 
0205	it	page-furniture	Pag. 137 di 512, righe 8-19, testata: La Compagnia	pˈaɡ. tʃˈɛnto trˈeːntasˈɛtːe dɪ tʃɪnkʊetʃˈɛnto dˈoditʃɪ, rˈiɡe ˈɔtːo ditʃannˈɔve, testˈata: la kompaɲˈia 
0206	it	page-furniture	Pagina 89 — bianca nell'originale — vedi pag. 90.	pˈadʒina otːˈantanˈɔve — bjˈanka nelloridʒinˈale — vˈedɪ pˈaɡ. novˈanta. 
0207	it	url-code	Visita https://example.com/percorso?q=1&x=2 o scrivi a a@b.co.	vˈizita ˌakːatˌɪtˈɪpˌiˈɛsse:bˈarɾabˈarɾa eksˈample.kˈom bˈarɾa perkˈorso?kˈu ʊɡwˈale ˈuno ˈand ˈiks ʊɡwˈale dˈue o skrˈivɪ a a kiˈotʃːola bˈi.kˈo. 
0208	it	url-code	La variabile x_1 vale foo(bar, 2); if (a && b) return;	la variˈabile ˈiks ˈuno vˈale fˈɔo(bˈar, dˈue); ˈif (a ˈandˈand bˈi) rˈɛtʊrn; 
0209	it	url-code	Esegui npm run build --watch, o apri C:\Users\doc\README.md.	ezˈeɡwɪ ˌɛnnepˌiˈɛmme rˈun bˈuild wˈattʃ, o ˈaprɪ tʃˈi:kontrobˈaːrɾa jˈuzers kontrobˈaːrɾa dˈok kontrobˈaːrɾa reˈadme.ˌɛmmed̪ˈiː. 
0210	it	long-paragraph	Il mercato di porta Palazzo si sveglia prima dell'alba, quando i camion rombano ancora sul selciato. I fruttivendoli dispongono le piramidi di arance con una cura che sfida la fisica. La casalinga del primo turno sceglie con occhio clinico, tocca, interroga, decide. Verso le nove arrivano quelli che hanno tempo, e il mercato rallenta di un punto e mezzo. A mezzogiorno il calore scaccia i titubanti e i banchi si arrendono fino al tardo pomeriggio. È un rito che non compare in nessuna guida, e proprio per questo resiste.	il merkˈato dɪ pˈɔrta palˈatsːo sɪ zvˈeʎa prˈima dellˈalba, kwˈando i kˈamjon rˈɔmbano ankˈora sʊl seltʃˈato. i frʊtːivˈendolɪ dispˈoŋɡono le pirˈamidɪ dɪ aɾˈantʃe kon ˌʊna kˈura ke sfˈida la fˈizika. la kazalˈiŋɡa del prˈimo tˈurno ʃˈeʎe kon ˈɔkːio klˈiniko, tˈokːa, intˈɛrɾoɡa, detʃˈide. vˌɛrso le nˈɔve arɾˈivano kwˈellɪ ke ˌanno tˈɛmpo, e il merkˈato rallˈɛnta dɪ ʊn pˈunto e mˈɛdzːo. a medzːodʒˈɔrno il kalˈore skˈatʃːa i titʊbˈantɪ e i bˈankɪ sɪ arɾˈendono fˈino al tˈardo pomerˈidʒːo. e ʊn rˈito ke non kompˈare in nessˌʊna ɡwˈida, e prˈɔprio per kwˌesto rezˈiste. 
0211	it	long-paragraph	La trattoria di via de' Mille apriva a mezzogiorno in punto, e chi arrivava alle dodici e un quarto trovava posto, ma non salute. Il proprietario riconosceva i clienti dal rumore dei loro passi, prima ancora di vederli. Il vino arrivava in fiaschi senza etichetta e il menù era scritto dalla stessa mano da trent'anni. Si parlava di calcio, di politica e di un vicino che aveva comprato un'automobile strana. Nessuno si chiedeva davvero perché si continuasse a tornare. Il conto restava fermo, come il fiume sotto i ponti d'inverno.	la tratːorˈia dɪ vˈia de mˈille aprˈiva a medzːodʒˈɔrno in pˈunto, e kɪ arɾivˈava ˌalle dˈoditʃɪ e ʊn kwˈarto trovˈava pˈosto, ma non salˈute. il proprietˈario rikonoʃˈɛva i kliˈɛntɪ dal rʊmˈore dˌeɪ lˌɔro pˈassɪ, prˈima ankˈora dɪ vedˈɛrlɪ. il vˈino arɾivˈava in fjˈaskɪ sˌɛntsa etikˈetːa e il menˈu ˌɛra skrˈitːo dˌalla stˈessa mˈano da trentˈaːnnɪ. sɪ parlˈava dɪ kˈaltʃo, dɪ polˈitika e dɪ ʊn vitʃˈino ke avˌeva komprˈato ʊnaʊtomˈɔbile strˈana. nessˌʊno sɪ kjedˈɛva davvˈero perkˌe sɪ kontinʊˈasse a tornˈare. il kˈonto restˈava fˈermo, kˌome il fjˈume sˈotːo i pˈontɪ dinvˈɛrno. 
0212	it	speed-transition	Aspetta — no. Questo... questo non va. Fermati. Guarda. Vai!	aspˈɛtːa — nˈɔ. kwˈesto... kwˌesto non vˈa. fˈermatɪ. ɡwˈarda. vˈaj! 
0213	it	speed-transition	Uno. Due... tre? No — quattro. Quattro, quattro, quattro.	ˈuno. dˈue... trˈe? nˈɔ — kwˈatːro. kwˈatːro, kwˈatːro, kwˈatːro. 
0214	pt-br	name	A Dra. Costa e o Sr. Oliveira se conheceram em São Paulo numa terça.	a dˌowtˈoɾæ. kˈɔstæ i ʊ ˌɛsyˈɛxe. ˌolivˈeɪɾæ sy kˌoɲesˈeɾɐ̃ʊ̃ ˈeɪŋ sɐ̃ʊ̃ pˈaʊlʊ nˌumæ tˈeɾəsæ. 
0215	pt-br	name	Machado de Assis, Cecília Meireles e Guimarães Rosa moravam perto.	mˌaʃˈadʊ dʒj asˈis, sˌesˈiljæ mˌeɪɾˈɛlyz i ɡˌimaɾˈɐ̃yz xˈɔzæ mˌoɾˈavɐ̃ʊ̃ pˈɛɾətʊ. 
0216	pt-br	name	O coronel Nogueira, a rainha Isabel II e Santo Antônio aparecem no texto.	ʊ kˌoɾonˈɛʊ nˌoɡˈeɪɾæ, a xˌaˈiɲæ ˌizabˈɛʊ dˈoɪz i sˈɐ̃ŋtw ˌɐ̃ŋtˈonjw ˌapaɾˈɛseɪŋ nʊ tˈestʊ. 
0217	pt-br	honorific	Sra. Dalloway, Dr. Watson e Prof. Higgins chegaram ao meio-dia.	zxˈa. dˌalowˈaɪ, dowtˈor. wˈatsoŋ i prˈɔf. iʒˈiŋs ʃˌeɡˈaɾɐ̃ʊ̃ aʊ mˈeɪʊdʒˈiæ. 
0218	pt-br	honorific	O Sr. Oliveira perguntou à Profa. Costa pelo Dr. Barbosa.	ʊ ˌɛsyˈɛxe. ˌolivˈeɪɾæ pˌeɾəɡũŋtˈow ˌaː prˈofæ. kˈɔstæ pˈelʊ dowtˈor. bˌaɾəbˈɔzæ. 
0219	pt-br	abbreviation	Ela leu p. ex. o primeiro capítulo, isto é, a pág. 5, e anotou o etc.	ˌɛlæ lˈeʊ pˈe. ˈes. ʊ prˌimˈeɪɾʊ kˌapˈitulʊ, ˈistw ɛ, a pˈaɡ. sˈiŋkʊ, i ˌænotˈow u ˌetsˈɛteɾæ. 
0220	pt-br	abbreviation	Os EUA e o Reino Unido se reuniram aprox. às 8h da manhã.	ʊz ˌɛˌuˈa i ʊ xˈeɪnw ˌunˈidʊ sy xˌeunˈiɾɐ̃ʊ̃ aprˈɔks. aːs ˈoɪtw aɡˈa da mɐ̃ɲˈɐ̃. 
0221	pt-br	number	Havia 1.204.567 pessoas; 3,14159 é pi; e 0,5% é metade.	ˌavˈiæ ˈũmiljˈɐ̃ʊ̃ dˌuzˈeɪŋtʊzi kwˈatrʊ mˈiʊ kˌiɲˈeɪŋtʊzˌi sesˈeɪŋtæisˈɛtʃy pˌesˈoæs; trˈes vˈirɡulæ ˈũŋ kwˈatrw ˈũŋ sˈiŋkʊ nˈɔvy ɛ pˈi; i zˈɛɾʊ vˈirɡulæ sˈiŋkʊ pˌorsˈeɪŋtw ɛ mˌetˈadʒy. 
0222	pt-br	number	A temperatura caiu a −5 graus e subiu 2,5 graus por volta das 9h45.	a tˌeɪmpeɾatˈuɾæ kaˈiʊ a sˈiŋkʊ ɡrˈaʊz i subˈiʊ dˈoɪs vˈirɡulæ sˈiŋkʊ ɡrˈaʊs por vˈɔltæ das nˈɔvy aɡˈa kwˌaɾˈeɪŋtæisˈiŋkʊ. 
0223	pt-br	number	A chance era de 3 para 1, a resposta 42, e 0,5% é meia medida.	a ʃˈɐ̃ŋsj ˌɛɾæ dʒy trˈes pˌaɾæ ˈũŋ, a xˌespˈɔstæ kwˌaɾˈeɪŋtæidˈoɪs, i zˈɛɾʊ vˈirɡulæ sˈiŋkʊ pˌorsˈeɪŋtw ɛ mˈeɪæ mˌedʒˈidæ. 
0224	pt-br	date	Em 03/04/2024, ou 4 de março de 2024, se encontraram; era 21 de maio.	ˈeɪŋ zˈɛɾʊ trˈez zˈɛɾʊ kwˈatrʊ dˈoɪz mˈiʊ i vˈiŋtʃyikwˈatrʊ, ow kwˈatrʊ dʒy mˈaɾəsʊ dʒy dˈoɪz mˈiʊ i vˈiŋtʃyikwˈatrʊ, sj ˌeɪŋkoŋtrˈaɾɐ̃ʊ̃; ˌɛɾæ vˈiŋtʃyiˈũŋ dʒy mˈaɪʊ. 
0225	pt-br	date	Em 25 de dezembro de 1999 saiu a 2ª edição; em 21/5, a terceira.	ˈeɪŋ vˈiŋtʃyisˈiŋkʊ dʒy dˌezˈeɪmbrʊ dʒy mˈiʊ nˈɔvysˈeɪŋtʊzˌi novˈeɪŋtæinˈɔvy saˈiʊ a sˌeɡˈũŋdæ ˌedʒisˈɐ̃ʊ̃; ˈeɪŋ vˈiŋtʃyiˈũŋ sˈiŋkʊ, a tˌeɾəsˈeɪɾæ. 
0226	pt-br	date	Nos anos 1990, em 25/12, tudo fechava; em 2024, nada.	nʊz ˈɐ̃nʊs mˈiʊ nˈɔvysˈeɪŋtʊzˌi novˈeɪŋtæ, ˈeɪŋ vˈiŋtʃyisˈiŋkʊ dˈozy, tˈudʊ fˌeʃˈavæ; ˈeɪŋ dˈoɪz mˈiʊ i vˈiŋtʃyikwˈatrʊ, nˈadæ. 
0227	pt-br	currency	Custava R$ 1.234,56, ou € 99,95, ou £ 50.	kˌustˈavæ xeˈaʊ dˈolar mˈiʊ dˌuzˈeɪŋtʊzi trˈiŋtæikwˈatrʊ vˈirɡulˌæ siŋkwˈeɪŋtæisˈeɪs, ow ˈeʊɾʊ nˌovˈeɪŋtæinˈɔvy vˈirɡulˌæ novˈeɪŋtæisˈiŋkʊ, ow lˈibræ sˌiŋkwˈeɪŋtæ. 
0228	pt-br	currency	Gorjeta de 15% sobre R$ 45,00, e 20 centavos economizados.	ɡˌoɾəʒˈetæ dʒy kˈiŋzy pˌorsˈeɪŋtʊ sˈobry xeˈaʊ dˈolar kwˌaɾˈeɪŋtæisˈiŋkʊ vˈirɡulæzˈɛɾʊzˈɛɾʊ, i vˈiŋtʃy sˌeɪŋtˈavʊz ˌekonˌomizˈadʊs. 
0229	pt-br	currency	O preço subiu de R$ 1.234,56 para R$ 1.400,00 em um ano.	ʊ prˈesʊ subˈiʊ dʒy xeˈaʊ dˈolar ˈũŋ.  dˌuzˈeɪŋtʊzi trˈiŋtæikwˈatrʊ vˈirɡulˌæ siŋkwˈeɪŋtæisˈeɪs pˌaɾæ xeˈaʊ dˈolar mˈiʊ kwˈatrʊsˈeɪŋtʊz vˈirɡulæzˈɛɾʊzˈɛɾw ˈeɪŋ ũŋ ˈɐ̃nʊ 
0230	pt-br	measurement	A sala tinha 12 pés por 8 m; pesava 2,5 kg e cabiam 3 l.	a sˈalæ tʃˌiɲæ dˈozy pˈɛs poɹ ˈoɪtw ˈeme; pˌezˈavæ dˈoɪs vˈirɡulæ sˈiŋkʊ kˌaʒˈe i kˌabˈiɐ̃ʊ̃ trˈez ˈɛly. 
0231	pt-br	measurement	Dirija 5 km para o norte a 90 km/h com 36 °C na sombra.	dʒˌiɾˈiʒæ sˈiŋkʊ kˌaˈeme pˌaɾæ ʊ nˈɔɾətʃj a nˌovˈeɪŋtæ kˌaˈeme aɡˈa koŋ trˈiŋtæisˈeɪz ɡrˈaʊ sˈe na sˈombræ. 
0232	pt-br	measurement	Pesava 90 kg e corria a 15 km/h a 20 °C.	pˌezˈavæ nˌovˈeɪŋtæ kˌaʒˈe i kˌoxˈiæ a kˈiŋzy kˌaˈeme aɡˈa a vˈiŋtʃy ɡrˈaʊ sˈe. 
0233	pt-br	roman-numeral	O capítulo IV começa na linha xlii; D. Pedro II governou.	ʊ kˌapˈitulʊ kwˈatrʊ kˌomˈɛsæ na lˈiɲæ sliˈi; dˈe. pˈedrʊ dˈoɪz ɡˌoveɾənˈow. 
0234	pt-br	roman-numeral	Veja a seção 2.b, subseção iii, parágrafo XIX.	vˈeʒæ a sesˈɐ̃ʊ̃ dˈoɪs.bˈe, sˌubsesˈɐ̃ʊ̃ jjˈi, pˌaɾˈaɡræfʊ dˌezenˈɔvy. 
0235	pt-br	roman-numeral	Luís XIV encontrou Isabel II; o papa Pio XII observava.	lwˈis kˌatˈoɾəzy ˌeɪŋkoŋtrˈow ˌizabˈɛʊ dˈoɪs; ʊ pˈapæ pˈiʊ dˈozy ˌobseɾəvˈavæ. 
0236	pt-br	dialogue	Ele disse: "Não posso — bem, não quero." Ela respondeu: "Você vem?"	ˌely dʒˈisy: "nˌɐ̃ʊ̃ pˈɔsʊ — bˈeɪŋ, nˌɐ̃ʊ̃ kˈɛɾʊ." ˌɛlæ xˌespoŋdˈeʊ: "vosˌe vˈeɪŋ?" 
0237	pt-br	dialogue	"Cuidado", disse ele. "Cuidado... sempre, sempre."	"kˌuɪdˈadʊ", dʒˈisj ˈely. "kˌuɪdˈadʊ... sˈeɪmpry, sˈeɪmpry." 
